"SensorName","Date","Time","User","SensorID","delta_t","Unit","Value","Unit.1","Mode","Phase","Unit.2","Amplitude","Unit.3","Temp","Unit.4","patm","Unit.5","Salinity","Unit.6","Error","Cal0","Unit.7","T0","Unit.8","O2.2nd","Unit.9","Cal2nd","Unit.10","T2nd","Unit.11","CalPressure","Unit.12","f1","dPhi1","dkSv1","dPhi2","dkSv2","m","Cal.Mode","SignalLEDCurrent","ReferenceLEDCurrent","ReferenceAmplitude","DeviceSerial","FwVersion","SensorType","BatchID","Calibration.Date","Sensor.lot","PreSens.calibrated.Sensor","Battery.Voltage","Unit.13","Sequence","FileName","MOATS","Treatment","LoadingLocation","GlassVialNumber","Species","TelsonLength..mm.","Size","TrialID"
"KriLR111             ","28-Oct-19","15:51:00","default              ",521776762,85.98,"min","8.722","mg/l","humid",29.038,"deg",11484,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38366,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.104,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:51:01","default              ",521776762,86,"min","8.787","mg/l","humid",28.956,"deg",9242,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38361,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:36:49","default              ",521776762,71.8,"min","8.779","mg/l","humid",28.966,"deg",16194,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38473,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.11,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:36:44","default              ",521776762,71.72,"min","8.745","mg/l","humid",29.009,"deg",18406,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38514,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:21:00","default              ",521776762,55.98,"min","8.815","mg/l","humid",28.921,"deg",16029,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38593,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.13,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:20:55","default              ",521776762,115.9,"min","8.351","mg/l","humid",29.518,"deg",15634,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38275,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:20:56","default              ",521776762,115.92,"min","8.366","mg/l","humid",29.498,"deg",15569,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38229,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:27:56","default              ",521776762,2.92,"min","9.125","mg/l","humid",28.544,"deg",8165,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38772,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.133,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:06:14","default              ",521776762,41.22,"min","8.766","mg/l","humid",28.982,"deg",20145,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38673,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.135,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:06:45","default              ",521776762,101.73,"min","8.519","mg/l","humid",29.297,"deg",17836,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38233,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.102,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:06:46","default              ",521776762,101.75,"min","8.535","mg/l","humid",29.276,"deg",15883,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38234,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.1,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:06:47","default              ",521776762,101.77,"min","8.53","mg/l","humid",29.283,"deg",17889,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38227,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.101,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:51:08","default              ",521776762,26.12,"min","8.755","mg/l","humid",28.996,"deg",36047,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38642,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.13,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:51:09","default              ",521776762,26.13,"min","8.739","mg/l","humid",29.017,"deg",34537,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38614,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:51:10","default              ",521776762,26.15,"min","8.776","mg/l","humid",28.97,"deg",24302,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38604,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.111,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:51:11","default              ",521776762,26.17,"min","8.759","mg/l","humid",28.991,"deg",27938,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38604,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:27:58","default              ",521776762,2.95,"min","9.077","mg/l","humid",28.601,"deg",12137,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38742,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:51:02","default              ",521776762,86.02,"min","8.736","mg/l","humid",29.02,"deg",10124,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38367,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.107,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:35:55","default              ",521776762,130.9,"min","8.288","mg/l","humid",29.601,"deg",14041,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38435,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.113,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:27:57","default              ",521776762,2.93,"min","9.105","mg/l","humid",28.568,"deg",9010,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38731,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:50:58","default              ",521776762,85.95,"min","8.624","mg/l","humid",29.162,"deg",14866,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38401,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.111,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:06:44","default              ",521776762,101.72,"min","8.483","mg/l","humid",29.344,"deg",21726,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38258,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.107,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:20:57","default              ",521776762,115.93,"min","8.363","mg/l","humid",29.502,"deg",16002,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38237,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.099,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:20:58","default              ",521776762,115.95,"min","8.344","mg/l","humid",29.527,"deg",18305,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38244,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.098,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:36:07","default              ",521776762,11.1,"min","8.891","mg/l","humid",28.828,"deg",12334,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38631,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.111,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:21:03","default              ",521776762,56.03,"min","8.787","mg/l","humid",28.956,"deg",20354,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38556,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:35:56","default              ",521776762,130.92,"min","8.24","mg/l","humid",29.666,"deg",19264,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38406,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.107,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:51:03","default              ",521776762,86.03,"min","8.705","mg/l","humid",29.059,"deg",11547,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38359,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:27:59","default              ",521776762,2.97,"min","9.09","mg/l","humid",28.586,"deg",11836,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38740,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.129,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:21:01","default              ",521776762,56,"min","8.816","mg/l","humid",28.92,"deg",19347,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38574,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:21:04","default              ",521776762,56.05,"min","8.774","mg/l","humid",28.972,"deg",25372,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38554,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:36:06","default              ",521776762,11.08,"min","8.799","mg/l","humid",28.942,"deg",18859,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38659,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.126,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","15:21:02","default              ",521776762,56.02,"min","8.803","mg/l","humid",28.937,"deg",18895,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38562,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.115,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","14:36:08","default              ",521776762,11.12,"min","8.862","mg/l","humid",28.863,"deg",13870,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38625,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.111,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:35:57","default              ",521776762,130.93,"min","8.176","mg/l","humid",29.752,"deg",28690,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38405,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.108,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:35:58","default              ",521776762,130.95,"min","8.173","mg/l","humid",29.757,"deg",25187,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38409,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR111             ","28-Oct-19","16:35:59","default              ",521776762,130.97,"min","8.176","mg/l","humid",29.753,"deg",31707,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38416,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.107,"V",11,"2019.10.28_RESPR_T1","6","TMP","G3",11,"Euphausia pacifica","2.51","0.0265","Trial01"
"KriLR112             ","28-Oct-19","15:06:29","default              ",129230469,41.47,"min","8.657","mg/l","humid",29.12,"deg",16010,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38632,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.123,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","15:06:26","default              ",129230469,41.42,"min","8.636","mg/l","humid",29.147,"deg",17362,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38628,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.117,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","15:06:27","default              ",129230469,41.43,"min","8.641","mg/l","humid",29.14,"deg",15396,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38638,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","15:06:28","default              ",129230469,41.45,"min","8.679","mg/l","humid",29.092,"deg",14809,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38639,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.123,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:06:58","default              ",129230469,101.95,"min","8.416","mg/l","humid",29.431,"deg",15437,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38219,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.098,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:07:00","default              ",129230469,101.98,"min","8.443","mg/l","humid",29.396,"deg",14067,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38218,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.1,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:06:55","default              ",129230469,101.9,"min","8.334","mg/l","humid",29.54,"deg",25801,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38263,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.107,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","15:36:59","default              ",129230469,71.97,"min","8.47","mg/l","humid",29.361,"deg",17059,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38510,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.127,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:06:57","default              ",129230469,101.93,"min","8.407","mg/l","humid",29.443,"deg",16015,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38222,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.101,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","15:06:25","default              ",129230469,41.4,"min","8.636","mg/l","humid",29.147,"deg",17746,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38674,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.132,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:06:59","default              ",129230469,101.97,"min","8.45","mg/l","humid",29.387,"deg",14503,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38219,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.1,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","16:06:56","default              ",129230469,101.92,"min","8.362","mg/l","humid",29.503,"deg",21816,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38215,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.106,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
"KriLR112             ","28-Oct-19","14:51:22","default              ",129230469,26.35,"min","8.715","mg/l","humid",29.047,"deg",13609,"uV",11,"∞C",1013,"mbar",30.3,"pmil",0,59,"deg",20,"∞C",100,"%a.s.",27,"deg",20,"∞C",1013,"mbar",0.808,-0.0803,0.000433,0,0,29.87,"humid",12,48.997,38606,"SAAA0005000123","     p1.4.0.6 ","PSt3","191028-0",191028,194400,1,6.114,"V",12,"2019.10.28_RESPR_T1","6","TMP","G5",12,"Euphausia pacifica","n/a","0.0197","Trial01"
